title,source_country,date,url
مصطفى يبحث مع الأمين العام للأمم المتحدة مستجدات الأوضاع في فلسطين – تلفزيون الفجر,Israel,20260214T231500Z,https://alfajertv.com/news/palnews/719887.html
"İsrail ordusu , işgal altındaki Batı Şeriada Filistinli bir genci öldürerek cenazesini alıkoydu",Turkey,20260418T073000Z,https://www.haberler.com/guncel/israil-ordusu-bati-seria-da-filistinli-genc-cenazesine-el-koydu-19760563-haberi/
Filistin Esirler Cemiyeti : İsrail hapishanelerindeki Filistinli kadın sayısı 90  a ulaştı,Turkey,20260422T141500Z,https://www.aa.com.tr/tr/dunya/filistin-esirler-cemiyeti-israil-hapishanelerindeki-filistinli-kadin-sayisi-90a-ulasti/3914763
Filistin Esirler Cemiyeti : İsrail hapishanelerindeki Filistinli kadın sayısı 90  a ulaştı,Turkey,20260422T141500Z,https://www.bursadabugun.com/haber/filistin-esirler-cemiyeti-israil-hapishanelerindeki-filistinli-kadin-sayisi-90-a-ulasti-1915954.html
نائب الرئيس الفلسطيني يدعو لضمان وصول المصلين إلى المسجد الأقصى,Egypt,20260417T183000Z,https://www.shorouknews.com/news/view.aspx?cdate=17042026&id=524a7a82-af23-4635-bb4d-5ef5ce9f9ca3
"BM yetkilisi , işgal altındaki Filistin topraklarına saldırıların  endişe verici oranda  arttığını belirtti",Turkey,20260325T004500Z,https://www.aa.com.tr/tr/dunya/bm-yetkilisi-isgal-altindaki-filistin-topraklarina-saldirilarin-endise-verici-oranda-arttigini-belirtti/3877966
"Israeli fire kills five in Gaza and West Bank , medics say",Ireland,20260423T184500Z,https://www.rte.ie/news/middle-east/2026/0423/1569830-gaza-israel/
İsrailli Bakan Smotrichten Gazze için işgal ve yerleşim çağrısı,Turkey,20260420T024500Z,https://www.ensonhaber.com/dunya/israilli-bakan-smotrichten-gazze-icin-isgal-ve-yerlesim-cagrisi
"İsrail askerleri , Batı Şeriada 1 Filistinliyi yaraladı",Turkey,20260414T004500Z,https://www.aa.com.tr/tr/dunya/israil-askerleri-bati-seriada-1-filistinliyi-yaraladi/3904545
"İşgalci İsrail , Batı Şeriada Filistinlilere ait yapıları yıkıyor",Turkey,20260423T181500Z,https://www.bursadabugun.com/haber/isgalci-israil-bati-seria-da-filistinlilere-ait-yapilari-yikiyor-1916305.html
Filistin topraklarını gasbeden İsrailli yerleşimciler Batı Şeriada bir Filistinliyi vurarak öldürdü,Turkey,20260307T164500Z,https://www.haberler.com/guncel/israilli-yerlesimcilerin-saldirisinda-bir-filistinli-hayatini-kaybetti-19634893-haberi/
納坦雅胡不開心 ! 8國聯合聲明＋英國也表態 川普說話了 ..... | 國際,Taiwan,20260210T033000Z,https://newtalk.tw/news/view/2026-02-10/1019513
"İsrail ordusu , işgal altındaki Batı Şeriada 2 Filistinliyi öldürdü",Turkey,20260312T210000Z,http://www.haberler.com/guncel/israil-ordusu-nablus-ta-2-filistinliyi-oldurdu-19652361-haberi/
"İsrail ordusu , işgal altındaki Batı Şeriada 2 Filistinliyi öldürdü",Turkey,20260312T211500Z,https://www.haberler.com/guncel/israil-ordusu-nablus-ta-2-filistinliyi-oldurdu-19652361-haberi/
"Filistin topraklarını gasbeden İsrailliler , Batı Şeriada bir Filistinliyi darp ederek yaraladı",Turkey,20260313T204500Z,https://www.haberler.com/guncel/israilli-yerlesimcilerden-filistinli-gence-saldiri-19655873-haberi/
"İsrailin , Gazze Şeridine saldırılarında can kaybı 72 bin 239  a yükseldi",Turkey,20260315T191500Z,https://www.aa.com.tr/tr/dunya/israilin-gazze-seridine-saldirilarinda-can-kaybi-72-bin-239a-yukseldi/3865188
İsrail ordusu ateşkese rağmen Gazzenin çeşitli bölgelerine hava ve topçu saldırıları düzenledi,Turkey,20260222T123000Z,https://www.aa.com.tr/tr/dunya/israil-ordusu-ateskese-ragmen-gazze-nin-cesitli-bolgelerine-hava-ve-topcu-saldirilari-duzenledi/3836927
We must preserve the land and the people of Palestine so that a two - state solution remains viable : united kingdom statement at the UN Security Council,Syria,20260326T121500Z,https://www.globalsecurity.org/military/library/news/2026/03/mil-260324-ukfcdo01.htm
ガザで２０年ぶりの選挙 パレスチナ地方議会 、 ハマス不参加 ： 時事ドットコム,Japan,20260425T120000Z,https://www.jiji.com/jc/article?k=2026042500316&g=int
Hollanda Başbakanı Jetten ile Filistin Başbakanı Mustafa telefonda görüştü,Turkey,20260311T201500Z,https://www.bursahakimiyet.com.tr/dunya/hollanda-basbakani-jetten-ile-filistin-basbakani-mustafa-telefonda-gorustu-1593941
BM : İşgal altındaki Filistin topraklarına saldırılar  endişe verici oranda  arttı,Turkey,20260325T080000Z,https://www.haksozhaber.net/bm-isgal-altindaki-filistin-topraklarina-saldirilar-endise-verici-oranda-artti-201773h.htm
"İsrailli bir grup , işgal altındaki Batı Şeriada Filistinlilere ait 3 dönüm araziyi gasbetti",Turkey,20260409T171500Z,https://www.haberler.com/guncel/israil-in-bati-seria-da-filistin-topraklarina-el-koymasi-19733911-haberi/
沙特 、 埃及 、 约旦 、 土耳其 、 巴西 、 法国 、 丹麦 、 芬兰等19国发表联合声明,China,20260224T000000Z,https://www.nbd.com.cn/articles/2026-02-24/4266423.html
"İşgalci İsrail , Batı Şeriada 7 kişiyi gözaltına aldı , yaşlı bir Filistinliyi darbetti",Turkey,20260322T114500Z,https://www.trthaber.com/haber/dunya/isgalci-israil-bati-seriada-7-kisiyi-gozaltina-aldi-yasli-bir-filistinliyi-darbetti-938691.html
İsveç  te yüzlerce kişi İsrailin işgal altındaki Batı Şeriayı ilhak etme kararına karşı yürüdü,Turkey,20260221T143000Z,https://www.haberler.com/guncel/stockholm-de-israil-in-bati-seria-ilhakina-protesto-19589666-haberi/
İsveç  te yüzlerce kişi İsrailin işgal altındaki Batı Şeriayı ilhak etme kararına karşı yürüdü,Turkey,20260221T143000Z,http://www.haberler.com/guncel/stockholm-de-israil-in-bati-seria-ilhakina-protesto-19589666-haberi/
رئيس الهيئة الدولية لدعم فلسطين : إسرائيل تمضي بخطوات متسارعة لضم الضفة الغربية,Egypt,20260210T233000Z,https://www.dostor.org/5415755
"Filistin topraklarını gasbeden İsrailliler , Batı Şeriada 2 kardeşi öldürdü 3 kişiyi yaraladı",Turkey,20260302T131500Z,https://www.haberler.com/guncel/israil-in-nablus-taki-saldirisinda-2-filistinli-kardes-hayatini-kaybetti-19616854-haberi/
"İsrail , Batı Şeriada 7 kişiyi gözaltına aldı , yaşlı bir Filistinliyi darbetti",Turkey,20260322T114500Z,https://www.haberler.com/guncel/israil-ordusu-bati-seria-da-gozaltilar-ve-saldirilar-duzenledi-19678718-haberi/
ممثل  العمل الدولية  لـ  القاهرة الإخبارية : بطالة قياسية في فلسطين تلامس 85 % في غزة,Egypt,20260501T224500Z,https://www.dostor.org/5534530
Erste Wahlen in Palästina seit Gazakrieg,Austria,20260425T083000Z,https://www.vol.at/wahlen-in-palaestinensischen-gebieten-erstmals-seit-gazakrieg/10133330
Siyonist İsrail durmak bilmiyor : Mısırdan işgalciye tokat gibi sözler ! ,Turkey,20260219T040000Z,https://www.yeniakit.com.tr/haber/siyonist-israil-durmak-bilmiyor-misirdan-isgalciye-tokat-gibi-sozler-1984025.html
"İşgalci İsrail , Batı Şeriada 7 kişiyi gözaltına aldı , yaşlı bir Filistinliyi darbetti",Turkey,20260322T144500Z,https://www.bursahakimiyet.com.tr/dunya/isgalci-israil-bati-seria-da-7-kisiyi-gozaltina-aldi-yasli-bir-filistinliyi-darbetti-1598908
ヨルダン川西岸 、 過去1年でパレスチナ人3 . 6万人超が強制避難＝国連,United States,20260318T031500Z,https://jp.reuters.com/economy/XV5DAKGHOROQJCPVMGDXRG6AUI-2026-03-18/
منظمة العمل الدولية : بطالة قياسية في فلسطين تلامس 85 % في غزة,Egypt,20260501T210000Z,https://www.shorouknews.com/news/view.aspx?cdate=01052026&id=1e7efc57-28f2-4460-99cb-be44370791e7
美國大使 「 聖經應許以色列 」 言論 遭阿拉伯穆斯林國家譴責 - 國際,Taiwan,20260222T144500Z,https://www.chinatimes.com/realtimenews/20260222002307-260408
Trump  ın Barış Kurulunda  Batı Şeria  çatlağı,Germany,20260217T170000Z,https://www.dw.com/tr/trump%C4%B1n-bar%C4%B1%C5%9F-kurulunda-bat%C4%B1-%C5%9Feria-%C3%A7atla%C4%9F%C4%B1-8-%C3%BCye-i%CC%87sraili-k%C4%B1nad%C4%B1/a-76009317
"İsrail askerlerinin , Batı Şeriada yaraladığı Filistinli çocuk hayatını kaybetti",Turkey,20260327T220000Z,https://www.haberler.com/guncel/israil-askerlerinin-baskininda-filistinli-cocuk-hayatini-kaybetti-19694605-haberi/
İsveç  te İsrailin Batı Şeriayı ilhak etme kararına karşı eylem : Yüzlerce kişi İsveç Parlamentosuna yürüdü,Turkey,20260221T153000Z,https://www.evrensel.net/haber/5971787/isvecte-israilin-bati-seriayi-ilhak-etme-kararina-karsi-eylem-yuzlerce-kisi-isvec-parlamentosuna-yurudu
Filistin topraklarını gasbeden İsraillilerin Batı Şeriadaki saldırılarında 8 Filistinli yaralandı,Turkey,20260322T234500Z,https://www.aa.com.tr/tr/dunya/filistin-topraklarini-gasbeden-israillilerin-bati-seriadaki-saldirilarinda-8-filistinli-yaralandi/3875189
Filistin Toprak Günü : Siyonistlerin Filistinsizleştirme stratejisi nasıl devam ediyor ? ,Turkey,20260330T224500Z,https://www.haksozhaber.net/filistin-toprak-gunu-siyonistlerin-filistinsizlestirme-stratejisi-nasil-devam-ediyor-202104h.htm
İsrail ordusu Batı Şeriada düzenlediği baskınlarda 4 kişiyi gözaltına aldı,Turkey,20260211T074500Z,https://www.ensonhaber.com/gundem/israil-ordusu-bati-seriada-duzenledigi-baskinlarda-4-kisiyi-gozaltina-aldi
BMden Gazze ve işgal altındaki Batı Şeriadaki durumun giderek kötüleştiği uyarısı,Turkey,20260428T213000Z,https://www.trthaber.com/haber/dunya/bmden-gazze-ve-isgal-altindaki-bati-seriadaki-durumun-giderek-kotulestigi-uyarisi-943320.html
İsrailin Gazzede bir eve düzenlediği saldırıda 2  si çocuk 4 Filistinli hayatını kaybetti,Turkey,20260315T100000Z,https://www.aa.com.tr/tr/dunya/israilin-gazzede-bir-eve-duzenledigi-saldirida-2si-cocuk-4-filistinli-hayatini-kaybetti/3865188
"İsrailli Bakan Ben - Gvir , Filistinlilere saldıran İsraillilere bir kez daha desteğini açıkladı",Turkey,20260325T133000Z,https://www.internethaber.com/israilli-bakan-ben-gvir-filistinlilere-saldiran-israillilere-bir-kez-daha-destegini-acikladi-2436593h.htm
İsrail Batı Şeriada Filistinlilere ait evleri ve tesisleri yıktı,Turkey,20260217T211500Z,https://www.aa.com.tr/tr/dunya/israil-bati-seriada-filistinlilere-ait-evleri-ve-tesisleri-yikti/3832191
Filistinlilere ait yapılar yıkılıyor,Turkey,20260423T171500Z,https://dogruhaber.com.tr/filistinlilere-ait-yapilar-yikiliyor
"UNSC : Gaza Crisis , West Bank Violence Unsustainable",United States,20260324T234500Z,https://www.miragenews.com/unsc-gaza-crisis-west-bank-violence-1643492/
Palestinians cast ballots in first elections since Gaza war,United States,20260425T111500Z,https://www.channelnewsasia.com/world/palestine-gaza-first-elections-ballot-war-6080706
"İsrailli bir grup , işgal altındaki Batı Şeriada Filistinlilere ait 500 dönüm alanı gasbetti",Turkey,20260316T161500Z,http://www.haberler.com/guncel/israil-in-bati-seria-daki-arazi-gasplari-devam-ediyor-19663335-haberi/
"Indonesia committed to supporting Palestinian rights , Sugiono says in Geneva - Europe",Indonesia,20260224T014500Z,https://www.thejakartapost.com/world/2026/02/24/indonesia-committed-to-supporting-palestinian-rights-sugiono-says-in-geneva.html
ABden İsraile işgal altındaki topraklarda Filistinlilere yönelik saldırıları önleme çağrısı,Turkey,20260310T211500Z,https://www.bursahakimiyet.com.tr/dunya/ab-den-israil-e-isgal-altindaki-topraklarda-filistinlilere-yonelik-saldirilari-onleme-cagrisi-1593182
رئيس وزراء فلسطين يؤكد لـ جوتيريش أهمية تطبيق القرارات الدولية,Egypt,20260214T183000Z,https://www.shorouknews.com/news/view.aspx?cdate=14022026&id=5dfa550f-ad38-479c-965d-0f82407a2a57
İşgal askerleri işgal altındaki Doğu Kudüste 10 Filistinliyi gözaltına aldı,Turkey,20260413T111500Z,https://www.haksozhaber.net/isgal-askerleri-isgal-altindaki-dogu-kuduste-10-filistinliyi-gozaltina-aldi-202972h.htm
İsveç  te yüzlerce kişi İsrailin işgal altındaki Batı Şeriayı ilhak etme kararına karşı yürüdü,Turkey,20260222T080000Z,https://www.haksozhaber.net/isvecte-yuzlerce-kisi-israilin-isgal-altindaki-bati-seriayi-ilhak-etme-kararina-kars-200476h.htm
"Filistin Devlet Başkanı Abbas , Osloda Norveç Başbakanı Store ile görüştü",Turkey,20260211T143000Z,http://www.haberler.com/guncel/filistin-devlet-baskani-abbas-norvec-basbakani-ile-gorustu-19558388-haberi/
"Filistin Devlet Başkanı Abbas , Osloda Norveç Başbakanı Store ile görüştü",Turkey,20260211T143000Z,https://www.haberler.com/guncel/filistin-devlet-baskani-abbas-norvec-basbakani-ile-gorustu-19558388-haberi/
加薩 、 約旦河西岸人道困境嚴峻 戰火與封鎖致生命財產損失慘重,Taiwan,20260430T034500Z,https://n.yam.com/Article/20260430216717
Filistin topraklarını gasbeden İsraillilerin saldırısında bir Filistinli hayatını kaybetti,Turkey,20260314T183000Z,http://www.haberler.com/guncel/filistin-topraklarini-gasbeden-israillilerin-19658346-haberi/
"İsrail ordusu , işgal altındaki Batı Şeriada 2 Filistinliyi öldürdü",Turkey,20260312T214500Z,https://www.milliyet.com.tr/dunya/israil-ordusu-isgal-altindaki-bati-seriada-2-filistinliyi-oldurdu-7553563
Batı Şeriada İsrail ordusu ile Filistin topraklarını gasbeden İsraillilerin baskınlarında 3 Filistinli yaralandı,Turkey,20260321T191500Z,https://www.haberler.com/guncel/bati-seria-da-artan-israil-saldirilari-3-filistinli-yaralandi-19677596-haberi/
"Filistin topraklarını gasbeden İsrailliler , Batı Şeriada bir Filistinlinin evine saldırarak hayvanlarını çaldı",Turkey,20260225T153000Z,http://www.haberler.com/guncel/israilli-saldirganlar-el-halil-de-30-kucukbas-hayvani-caldi-19601091-haberi/
"Filistin topraklarını gasbeden İsrailliler , Batı Şeriada bir Filistinlinin evine saldırarak hayvanlarını çaldı",Turkey,20260225T153000Z,https://www.haberler.com/guncel/israilli-saldirganlar-el-halil-de-30-kucukbas-hayvani-caldi-19601091-haberi/
"Filistinin BM Daimi Temsilcisi Mansur :  İsrail , Batı Şeriada bir patlama aramaktadır  ",Turkey,20260219T013000Z,https://www.haberler.com/guncel/filistin-temsilcisi-mansur-israil-in-kararlari-isgali-nisanliyor-19581570-haberi/
"Filistinin BM Daimi Temsilcisi Mansur :  İsrail , Batı Şeriada bir patlama aramaktadır  ",Turkey,20260219T023000Z,http://www.haberler.com/guncel/filistin-temsilcisi-mansur-israil-in-kararlari-isgali-nisanliyor-19581570-haberi/
فلسطين تجدد الدعوة لضغط دولي لوقف تصعيد إسرائيل الخطير بالضفة,Egypt,20260326T130000Z,https://www.shorouknews.com/news/view.aspx?cdate=26032026&id=22aae9f9-ea9f-4ec4-9da6-f95a015a7ba9
İşgalci İsrail Gazze ve Batı Şeriada Saldırılarını Sürdürüyor : Ölü ve Yaralılar Var,Syria,20260314T160000Z,https://sana.sy/tr/international/2286892/
Västbanken : Dödligt våld mot palestinier,Sweden,20260308T100000Z,https://www.aftonbladet.se/nyheter/a/k0E4K6/vastbanken-dodligt-vald-mot-palestinier
British foreign minister  concerned  Iran war taking focus away from Gaza,Malaysia,20260324T234500Z,https://www.freemalaysiatoday.com/category/highlight/2026/03/25/british-foreign-minister-concerned-iran-war-taking-focus-away-from-gaza
Katil İsrail askerleri El Halilde Filistinli bir genci gerçek mermiyle ateş açarak yaraladı,Turkey,20260321T094500Z,https://www.trthaber.com/haber/dunya/katil-israil-askerleri-el-halilde-filistinli-bir-genci-gercek-mermiyle-ates-acarak-yaraladi-938583.html
"İsrail ordusu , gece boyunca Gazze Şeridinin çeşitli bölgelerine saldırılar düzenledi",Turkey,20260312T103000Z,https://www.bursadabugun.com/haber/israil-ordusu-gece-boyunca-gazze-seridi-nin-cesitli-bolgelerine-saldirilar-duzenledi-1901169.html
Faible engouement des Palestiniens pour les élections municipales - 25 / 04 / 2026 à 20 : 35,France,20260430T113000Z,https://www.boursorama.com/actualite-economique/actualites/faible-engouement-des-palestiniens-pour-les-elections-municipales-c11a2b0e6cfbde658ea0bd5552d68478
İsrail askerleri Batı Şeriada 23 Filistinliyi gözaltına aldı,Turkey,20260331T094500Z,https://www.aa.com.tr/tr/dunya/israil-askerleri-bati-seriada-23-filistinliyi-gozaltina-aldi/3886213
Modi displaying  moral cowardice  when world is critical of Netanyahu : Congress,India,20260225T050000Z,https://www.newindianexpress.com/nation/2026/Feb/25/modi-displaying-moral-cowardice-when-world-is-critical-of-netanyahu-congress
"İsrail , Batı Şeriada düzenlediği baskınlarda bir kadını yaraladı , dört kişiyi gözaltına aldı",Turkey,20260211T043000Z,https://www.evrensel.net/haber/5970067/israil-bati-seriada-duzenledigi-baskinlarda-bir-kadini-yaraladi-dort-kisiyi-gozaltina-aldi
"Filistin Başbakanı :  İsrail , ilhak planlarını ikiye katlamayı hedefliyor  ",Turkey,20260209T220000Z,https://dogruhaber.com.tr/filistin-basbakani-israil-ilhak-planlarini-ikiye-katlamayi-hedefliyor
"Filistin topraklarını gasbeden İsrailliler , Nablusta bir kız okuluna saldırdı",Turkey,20260321T091500Z,https://www.haberler.com/guncel/israil-nablus-taki-kiz-okulu-na-saldirdi-19676190-haberi/
İsrail askerleri Batı Şeriada Filistinli bir genci göğsünden vurarak öldürdü,Turkey,20260216T190000Z,http://www.haberler.com/guncel/israil-askerleri-bati-seria-da-bir-filistinli-genci-vurdu-19573885-haberi/
Kurtulmuş : Nehirden denize özgür bir Filistin devletinin kurulmasını görmek inşallah hepimize nasip olur,Turkey,20260331T183000Z,https://www.haberler.com/politika/kurtulmus-nehirden-denize-ozgur-bir-filistin-19704216-haberi/
Indonesia urges US to stop Israeli violence against Palestinians,Indonesia,20260221T043000Z,https://en.antaranews.com/news/405330/indonesia-urges-us-to-stop-israeli-violence-against-palestinians
هل ستقام الدولة الفلسطينية .. في غزة فقط,Jordan,20260216T224500Z,https://www.khaberni.com/news/783362-%D9%87%D9%84-%D8%B3%D8%AA%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9--%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D9%81%D9%82%D8%B7
"İsrail askerlerinin , işgal altındaki Batı Şeriada açtığı ateş sonucu 6 Filistinli yaralandı",Turkey,20260306T151500Z,http://www.haberler.com/guncel/israil-in-bati-seria-daki-baskininda-6-yarali-19631592-haberi/
"İsrail ordusu , Batı Şeriadaki baskınlarda ikisi kadın 40 Filistinliyi gözaltına aldı",Turkey,20260303T094500Z,https://www.trthaber.com/haber/dunya/israil-ordusu-bati-seriadaki-baskinlarda-ikisi-kadin-40-filistinliyi-gozaltina-aldi-936298.html
"İsrail ordusu , Batı Şeriadaki baskınlarda ikisi kadın 40 Filistinliyi gözaltına aldı",Turkey,20260303T091500Z,https://www.haberler.com/guncel/israil-ordusu-bati-seria-da-40-filistinliyi-gozaltina-aldi-19619331-haberi/
أكثر من ألف فنان يدعون لمقاطعة  يوروفيجن  رفضا لمشاركة  إسرائيل  ,Israel,20260422T204500Z,https://assabeel.net/70261
Filistin topraklarını gasbeden İsraillilerin Batı Şeriadaki saldırısında 1 kadın yaralandı,Turkey,20260220T153000Z,https://www.haberler.com/guncel/israil-in-bati-seria-daki-saldirilari-devam-ediyor-19587190-haberi/
مباشر - مقتل ستة فلسطينيين في غارات إسرائيلية على غزة وتحركات عربية وإسلامية رفضًا لقرارات ضم الضفة,United States,20260211T084500Z,https://arabic.euronews.com/2026/02/11/six-palestinians-killed-in-israeli-airstrikes-on-gaza-arab-and-islamic-movements-reject-a
"Filistin topraklarını gasbeden İsrailliler , işgal altındaki Batı Şeriada Filistinlilere saldırdı",Turkey,20260220T091500Z,https://www.haberler.com/guncel/israilli-saldirganlar-bati-seria-da-filistinliye-saldirdi-19585663-haberi/
İsrail askerlerinin işgal altındaki Batı Şeriada düzenlediği baskınlarda 4 Filistinli yaralandı,Turkey,20260213T113000Z,https://www.haberler.com/guncel/israil-ordusu-bati-seria-da-baskinlar-duzenledi-4-filistinli-yaralandi-19563750-haberi/
İsrail askerlerinin işgal altındaki Batı Şeriada düzenlediği baskınlarda 4 Filistinli yaralandı,Turkey,20260213T113000Z,http://www.haberler.com/guncel/israil-ordusu-bati-seria-da-baskinlar-duzenledi-4-filistinli-yaralandi-19563750-haberi/
"İsrail , Gazzedeki soykırımı eleştiren dünyaca ünlü isimleri  antisemitizm listesine  ekleyerek hedef aldı",Turkey,20260415T080000Z,https://www.haberler.com/guncel/israil-elestirileri-antisemitizm-listesiyle-hedef-aliyor-19750805-haberi/
"İsrail ordusu , Gazzede Filistinlilere ait yapıları patlatarak yıkmaya devam ediyor",Turkey,20260213T114500Z,https://www.aa.com.tr/tr/dunya/israil-ordusu-gazze-de-filistinlilere-ait-yapilari-patlatarak-yikmaya-devam-ediyor/3828958
"Terörist İsrail , Filistinli çocuğu şehit etti",Turkey,20260327T221500Z,https://www.yeniakit.com.tr/haber/terorist-israil-filistinli-cocugu-sehit-etti-1991859.html
"Türkiye ve 7 ülkeden , soykırımcı İsraile kınama",Turkey,20260209T114500Z,https://www.bursahakimiyet.com.tr/gundem/turkiye-ve-7-ulkeden-soykirimci-israil-e-kinama-1574445
مسئول بمنظمة العمل الدولية : عملية التعافي في غزة والضفة ستستغرق وقتا طويلا,Egypt,20260501T210000Z,https://www.shorouknews.com/news/view.aspx?cdate=01052026&id=5d294da5-6531-4520-bd1d-05fec1a77766
الأردن دعمٌ لفلسطين .. حتى لا تُنسى,Israel,20260304T230000Z,https://www.addustour.com/articles/1552420-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D8%AF%D8%B9%D9%85%D9%8C-%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86-%D8%AD%D8%AA%D9%89-%D9%84%D8%A7-%D8%AA%D9%8F%D9%86%D8%B3%D9%89
Filistin topraklarını gasbeden İsraillilerin saldırıları Kuzey Ağvardaki bedeviler ge zorluyor,Turkey,20260324T120000Z,https://www.haberler.com/guncel/israil-in-saldirilariyla-kuzey-agvar-daki-bedevi-topluluklari-azaliyor-19684502-haberi/
"İşgalci İsrailliler , Nablusta bir kız okuluna saldırdı",Turkey,20260321T094500Z,https://www.trthaber.com/haber/dunya/isgalci-israilliler-nablusta-bir-kiz-okuluna-saldirdi-938581.html
"Filistinliler , yerel seçimler için yarın sandık başına gidecek",Turkey,20260424T153000Z,https://www.aa.com.tr/tr/dunya/filistinliler-yerel-secimler-icin-yarin-sandik-basina-gidecek/3917081
"Filistinliler , yerel seçimler için yarın sandık başına gidecek",Turkey,20260424T144500Z,https://www.trthaber.com/haber/dunya/filistinliler-yerel-secimler-icin-yarin-sandik-basina-gidecek-942891.html
What is the two - state solution to the Israel - Palestinian conflict ? ,Singapore,20260213T081500Z,https://www.asiaone.com:443/world/what-two-state-solution-israel-palestinian-conflict
"Des Palestiniens appelés à voter aux municipales ce samedi , le premier scrutin depuis la guerre à Gaza",France,20260425T054500Z,https://www.bfmtv.com/international/moyen-orient/palestine/des-palestiniens-appeles-a-voter-aux-municipales-ce-samedi-le-premier-scrutin-depuis-la-guerre-a-gaza_AD-202604250065.html
"Maroc : Nasser Bourita - Pour le Maroc , la Cisjordanie et sa stabilité sont des prérequis pour la réussite de tout processus concernant Gaza",Nigeria,20260328T011500Z,https://fr.allafrica.com/stories/202603270674.html
"İsrail ordusu , gece boyunca Gazze Şeridinin çeşitli bölgelerine sald",Cyprus,20260312T103000Z,https://www.kibrispostasi.com/c37-DUNYA/n595148-israil-ordusu-gece-boyunca-gazze-seridinin-cesitli-bolgelerine-saldirilar-duzenledi
以色列议会通过死刑法案 针对巴勒斯坦人,China,20260331T050000Z,https://world.qianlong.com/2026/0331/8648358.shtml
İsrailden kalleş saldırı ! Şehit düştü,Turkey,20260216T190000Z,https://www.yeniakit.com.tr/haber/israilden-kalles-saldiri-sehit-dustu-1983540.html
"Filistin topraklarını gasbeden İsrailliler , işgal altındaki Batı Şeriada bir ağılı kundakladı",Turkey,20260217T123000Z,https://www.haberler.com/guncel/israilliler-bati-seria-da-koyun-agilini-atese-verdi-19576027-haberi/
加沙未来10年需耗逾2800亿重建 | 国际,Malaysia,20260421T101500Z,https://www.orientaldaily.com.my/news/international/2026/04/21/812979
Katil israil Gazzede Ramazan  ın ilk günü de masumları öldürdü,Turkey,20260219T080000Z,https://www.risalehaber.com/katil-israil-gazzede-ramazanin-ilk-gunu-de-masumlari-oldurdu-450798h.htm
Trumptan İsrail Uyarısı !  Desteklemiyorum  ,Turkey,20260211T084500Z,https://beyazgazete.com/haber/2026/2/11/trump-tan-israil-uyarisi-desteklemiyorum-7171060.html
Cisjordanie  : Cinq Palestiniens blessés dans une nouvelle attaque de colons,France,20260314T133000Z,https://www.20minutes.fr/monde/israel/4206163-20260314-cisjordanie-cinq-palestiniens-blesses-nouvelle-attaque-colons
"Trump , İsrailin Batı Şeriayı ilhak etmeye yönelik adımlarına karşı olduğunu söyledi",Turkey,20260210T231500Z,http://www.haberler.com/guncel/trump-bati-seria-nin-il-hakkini-desteklemiyor-19556301-haberi/
"Palestina , farvel ! ",Norway,20260226T221500Z,https://www.aftenposten.no/meninger/kommentar/i/V69On6/palestina-farvel
"İsrailliler , Batı Şeriada Filistinlilere ait 150 hayvanı çaldı",Turkey,20260419T120000Z,https://www.bursahakimiyet.com.tr/dunya/israilliler-bati-seria-da-filistinlilere-ait-150-hayvani-caldi-1611236
التوسّع وسيطرة المستعمرة,Israel,20260501T220000Z,https://www.addustour.com/articles/1563991-%D8%A7%D9%84%D8%AA%D9%88%D8%B3%D9%91%D8%B9-%D9%88%D8%B3%D9%8A%D8%B7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D8%B1%D8%A9
Jordan king praises President Prabowo on Palestine stance,Indonesia,20260226T090000Z,https://en.antaranews.com/news/406138/jordan-king-praises-president-prabowo-on-palestine-stance
Japan and UNOPS launch $3 . 8 million project to bolster humanitarian access and health services in Gaza and West Bank,Israel,20260420T134500Z,https://english.wafa.ps/Pages/Details/169625
"Filistin , Batı Şeriadaki İsrail saldırılarında 1 , 3 milyon dolar zarar oluştuğunu açıkladı",Turkey,20260301T181500Z,https://www.bursadabugun.com/haber/filistin-bati-seria-daki-israil-saldirilarinda-1-3-milyon-dolar-zarar-olustugunu-acikladi-1897174.html
Separating land from the people supports Israel colonial expansion – Middle East Monitor,Israel,20260331T181500Z,https://www.middleeastmonitor.com/20260331-separating-land-from-the-people-supports-israels-colonial-expansion/
İsveç  te İsrail protestosu :  Batı Şerianın ilhakına hayır  ,Turkey,20260214T181500Z,https://www.evrensel.net/haber/5970707/isvecte-israil-protestosu-bati-serianin-ilhakina-hayir
以色列 ， 发动空袭 ！ 金价震荡,China,20260216T040000Z,https://www.nbd.com.cn/articles/2026-02-16/4263832.html
